ID,Actual,Predicted,Posterior Probability
15964, <=50K, >50K,0.5454545454545454
28687, <=50K, <=50K,0.0
19660, <=50K, <=50K,0.09090909090909091
30344, >50K, <=50K,0.09090909090909091
14761, >50K, <=50K,0.18181818181818182
4172, <=50K, <=50K,0.18181818181818182
6357, <=50K, <=50K,0.18181818181818182
31958, <=50K, <=50K,0.18181818181818182
4874, >50K, >50K,0.7272727272727273
22390, >50K, >50K,0.5454545454545454
19054, <=50K, <=50K,0.09090909090909091
18920, <=50K, <=50K,0.18181818181818182
4533, <=50K, <=50K,0.0
21508, <=50K, <=50K,0.09090909090909091
10679, <=50K, >50K,0.7272727272727273
17552, >50K, >50K,0.7272727272727273
32531, >50K, <=50K,0.36363636363636365
2610, <=50K, <=50K,0.2727272727272727
17148, <=50K, <=50K,0.36363636363636365
12888, <=50K, >50K,0.6363636363636364
24649, <=50K, <=50K,0.18181818181818182
31810, >50K, <=50K,0.36363636363636365
25997, <=50K, <=50K,0.36363636363636365
18396, <=50K, <=50K,0.18181818181818182
2213, <=50K, <=50K,0.0
6075, <=50K, <=50K,0.0
26606, <=50K, <=50K,0.36363636363636365
16074, <=50K, <=50K,0.36363636363636365
18109, >50K, <=50K,0.36363636363636365
23825, <=50K, <=50K,0.2727272727272727
13171, >50K, <=50K,0.09090909090909091
30059, >50K, <=50K,0.09090909090909091
10299, <=50K, <=50K,0.18181818181818182
27879, >50K, <=50K,0.45454545454545453
8150, <=50K, <=50K,0.0
3303, <=50K, <=50K,0.36363636363636365
29553, <=50K, <=50K,0.18181818181818182
25765, >50K, <=50K,0.2727272727272727
29820, <=50K, <=50K,0.0
21833, <=50K, <=50K,0.18181818181818182
7503, <=50K, <=50K,0.0
5725, <=50K, <=50K,0.09090909090909091
15161, >50K, >50K,0.5454545454545454
9663, <=50K, <=50K,0.18181818181818182
25610, <=50K, <=50K,0.09090909090909091
12985, <=50K, <=50K,0.0
22414, <=50K, <=50K,0.36363636363636365
1972, <=50K, <=50K,0.09090909090909091
28141, <=50K, <=50K,0.0
28227, <=50K, >50K,0.6363636363636364
13993, <=50K, <=50K,0.45454545454545453
18401, <=50K, <=50K,0.09090909090909091
17713, <=50K, <=50K,0.0
22016, <=50K, <=50K,0.0
26146, <=50K, <=50K,0.0
2084, <=50K, <=50K,0.0
15006, <=50K, <=50K,0.09090909090909091
5813, <=50K, <=50K,0.0
17076, <=50K, <=50K,0.09090909090909091
19430, <=50K, >50K,0.5454545454545454
1487, <=50K, <=50K,0.0
8370, <=50K, <=50K,0.09090909090909091
28080, <=50K, <=50K,0.0
5012, <=50K, <=50K,0.0
2846, >50K, >50K,0.6363636363636364
25051, <=50K, <=50K,0.09090909090909091
9562, >50K, <=50K,0.18181818181818182
7226, <=50K, <=50K,0.09090909090909091
11510, <=50K, <=50K,0.0
3316, <=50K, <=50K,0.0
20647, <=50K, <=50K,0.18181818181818182
1846, <=50K, <=50K,0.09090909090909091
6752, >50K, >50K,0.5454545454545454
21200, <=50K, <=50K,0.45454545454545453
13877, <=50K, <=50K,0.09090909090909091
10363, >50K, >50K,0.5454545454545454
4051, <=50K, >50K,0.8181818181818182
5868, >50K, >50K,0.6363636363636364
17419, <=50K, <=50K,0.45454545454545453
3773, <=50K, <=50K,0.45454545454545453
25622, <=50K, <=50K,0.09090909090909091
8317, <=50K, <=50K,0.36363636363636365
27070, <=50K, <=50K,0.0
6038, <=50K, <=50K,0.2727272727272727
25949, >50K, <=50K,0.09090909090909091
31961, <=50K, <=50K,0.09090909090909091
28650, <=50K, <=50K,0.2727272727272727
29643, >50K, <=50K,0.2727272727272727
2442, <=50K, <=50K,0.18181818181818182
27725, >50K, <=50K,0.18181818181818182
4368, <=50K, <=50K,0.18181818181818182
16366, <=50K, <=50K,0.18181818181818182
12641, <=50K, <=50K,0.36363636363636365
11212, >50K, <=50K,0.09090909090909091
8422, <=50K, <=50K,0.0
20606, <=50K, <=50K,0.18181818181818182
25994, <=50K, <=50K,0.09090909090909091
31907, >50K, <=50K,0.36363636363636365
20144, <=50K, <=50K,0.09090909090909091
26840, <=50K, <=50K,0.18181818181818182
28729, >50K, >50K,0.5454545454545454
10813, <=50K, <=50K,0.0
4192, <=50K, <=50K,0.0
12611, <=50K, <=50K,0.2727272727272727
19177, <=50K, <=50K,0.09090909090909091
19630, <=50K, <=50K,0.0
3274, >50K, <=50K,0.36363636363636365
12430, >50K, >50K,0.5454545454545454
20159, <=50K, <=50K,0.36363636363636365
1114, <=50K, <=50K,0.09090909090909091
20641, <=50K, <=50K,0.09090909090909091
7685, <=50K, <=50K,0.18181818181818182
16217, <=50K, <=50K,0.0
21286, <=50K, <=50K,0.09090909090909091
28251, <=50K, <=50K,0.18181818181818182
132, <=50K, <=50K,0.0
10004, >50K, <=50K,0.09090909090909091
27817, >50K, <=50K,0.18181818181818182
7347, <=50K, <=50K,0.2727272727272727
31216, <=50K, <=50K,0.0
3213, >50K, >50K,0.8181818181818182
158, <=50K, <=50K,0.09090909090909091
4872, <=50K, <=50K,0.09090909090909091
19983, <=50K, <=50K,0.2727272727272727
615, <=50K, <=50K,0.0
258, <=50K, <=50K,0.0
10819, <=50K, <=50K,0.0
4022, <=50K, <=50K,0.09090909090909091
7051, <=50K, <=50K,0.0
8436, <=50K, <=50K,0.18181818181818182
13826, <=50K, <=50K,0.36363636363636365
22277, >50K, <=50K,0.36363636363636365
6267, <=50K, <=50K,0.2727272727272727
18419, >50K, <=50K,0.2727272727272727
13815, <=50K, <=50K,0.09090909090909091
17358, <=50K, <=50K,0.45454545454545453
29523, >50K, >50K,0.5454545454545454
9145, <=50K, <=50K,0.09090909090909091
29378, <=50K, <=50K,0.36363636363636365
6941, <=50K, <=50K,0.0
