ID,Actual,Predicted,Posterior Probability
26684, >50K, <=50K,0.38333333333333336
17332, >50K, <=50K,0.3333333333333333
14324, <=50K, <=50K,0.05
31860, <=50K, <=50K,0.06666666666666667
27160, >50K, <=50K,0.4166666666666667
17808, <=50K, <=50K,0.016666666666666666
25937, <=50K, <=50K,0.11666666666666667
17772, >50K, <=50K,0.26666666666666666
32244, <=50K, <=50K,0.08333333333333333
25308, <=50K, <=50K,0.1
25704, <=50K, <=50K,0.016666666666666666
3885, >50K, <=50K,0.36666666666666664
12665, <=50K, <=50K,0.08333333333333333
21388, <=50K, <=50K,0.48333333333333334
22945, <=50K, <=50K,0.3333333333333333
8215, <=50K, <=50K,0.26666666666666666
4333, <=50K, <=50K,0.4
12954, <=50K, <=50K,0.11666666666666667
9183, >50K, <=50K,0.36666666666666664
24392, <=50K, <=50K,0.03333333333333333
26160, <=50K, <=50K,0.3
26460, <=50K, <=50K,0.45
22736, >50K, <=50K,0.4166666666666667
23758, <=50K, <=50K,0.1
10442, <=50K, <=50K,0.05
24919, <=50K, <=50K,0.03333333333333333
8953, >50K, <=50K,0.23333333333333334
11028, >50K, <=50K,0.3
22209, >50K, <=50K,0.13333333333333333
30504, <=50K, <=50K,0.05
30556, <=50K, <=50K,0.3333333333333333
22913, >50K, <=50K,0.05
27270, <=50K, <=50K,0.15
23302, >50K, <=50K,0.25
24480, <=50K, <=50K,0.1
392, <=50K, <=50K,0.18333333333333332
1705, <=50K, <=50K,0.016666666666666666
5284, <=50K, <=50K,0.11666666666666667
22396, <=50K, <=50K,0.11666666666666667
13655, >50K, <=50K,0.3333333333333333
25846, <=50K, <=50K,0.26666666666666666
26436, <=50K, <=50K,0.05
16569, <=50K, <=50K,0.08333333333333333
15670, >50K, <=50K,0.35
2487, <=50K, <=50K,0.25
30810, <=50K, <=50K,0.08333333333333333
10924, <=50K, <=50K,0.03333333333333333
30508, <=50K, <=50K,0.1
23236, <=50K, <=50K,0.016666666666666666
2461, >50K, <=50K,0.38333333333333336
22437, <=50K, <=50K,0.45
9501, >50K, <=50K,0.13333333333333333
30738, <=50K, <=50K,0.21666666666666667
7137, <=50K, <=50K,0.3
31153, <=50K, <=50K,0.18333333333333332
14035, <=50K, <=50K,0.35
7627, <=50K, <=50K,0.2833333333333333
15700, <=50K, <=50K,0.1
14006, <=50K, <=50K,0.016666666666666666
1374, <=50K, >50K,0.5666666666666667
18731, <=50K, <=50K,0.03333333333333333
30002, <=50K, <=50K,0.08333333333333333
32111, <=50K, <=50K,0.13333333333333333
15964, <=50K, <=50K,0.31666666666666665
28687, <=50K, <=50K,0.25
19660, <=50K, <=50K,0.2833333333333333
30344, >50K, <=50K,0.23333333333333334
14761, >50K, <=50K,0.35
4172, <=50K, <=50K,0.03333333333333333
6357, <=50K, <=50K,0.2
31958, <=50K, <=50K,0.08333333333333333
4874, >50K, <=50K,0.45
22390, >50K, <=50K,0.4166666666666667
19054, <=50K, <=50K,0.016666666666666666
18920, <=50K, <=50K,0.08333333333333333
4533, <=50K, <=50K,0.0
21508, <=50K, <=50K,0.05
10679, <=50K, <=50K,0.35
17552, >50K, <=50K,0.45
32531, >50K, <=50K,0.3
2610, <=50K, <=50K,0.21666666666666667
17148, <=50K, <=50K,0.3333333333333333
12888, <=50K, <=50K,0.35
24649, <=50K, <=50K,0.13333333333333333
31810, >50K, <=50K,0.2833333333333333
25997, <=50K, <=50K,0.21666666666666667
18396, <=50K, <=50K,0.11666666666666667
2213, <=50K, <=50K,0.25
6075, <=50K, <=50K,0.06666666666666667
26606, <=50K, <=50K,0.2833333333333333
16074, <=50K, <=50K,0.25
18109, >50K, <=50K,0.3333333333333333
23825, <=50K, <=50K,0.2833333333333333
13171, >50K, <=50K,0.21666666666666667
30059, >50K, <=50K,0.26666666666666666
10299, <=50K, <=50K,0.26666666666666666
27879, >50K, <=50K,0.35
8150, <=50K, <=50K,0.016666666666666666
3303, <=50K, <=50K,0.26666666666666666
29553, <=50K, <=50K,0.2833333333333333
25765, >50K, <=50K,0.31666666666666665
29820, <=50K, <=50K,0.18333333333333332
21833, <=50K, <=50K,0.1
7503, <=50K, <=50K,0.016666666666666666
5725, <=50K, <=50K,0.06666666666666667
15161, >50K, <=50K,0.4166666666666667
9663, <=50K, <=50K,0.06666666666666667
25610, <=50K, <=50K,0.06666666666666667
12985, <=50K, <=50K,0.1
22414, <=50K, <=50K,0.3
1972, <=50K, <=50K,0.08333333333333333
28141, <=50K, <=50K,0.11666666666666667
28227, <=50K, <=50K,0.3333333333333333
13993, <=50K, <=50K,0.3333333333333333
18401, <=50K, <=50K,0.08333333333333333
17713, <=50K, <=50K,0.26666666666666666
22016, <=50K, <=50K,0.11666666666666667
26146, <=50K, <=50K,0.06666666666666667
2084, <=50K, <=50K,0.15
15006, <=50K, <=50K,0.11666666666666667
5813, <=50K, <=50K,0.03333333333333333
17076, <=50K, <=50K,0.1
19430, <=50K, <=50K,0.35
1487, <=50K, <=50K,0.1
8370, <=50K, <=50K,0.23333333333333334
28080, <=50K, <=50K,0.016666666666666666
5012, <=50K, <=50K,0.06666666666666667
2846, >50K, <=50K,0.3333333333333333
25051, <=50K, <=50K,0.06666666666666667
9562, >50K, <=50K,0.11666666666666667
7226, <=50K, <=50K,0.08333333333333333
11510, <=50K, <=50K,0.0
3316, <=50K, <=50K,0.0
20647, <=50K, <=50K,0.08333333333333333
1846, <=50K, <=50K,0.13333333333333333
6752, >50K, <=50K,0.3333333333333333
21200, <=50K, <=50K,0.4166666666666667
13877, <=50K, <=50K,0.25
10363, >50K, <=50K,0.3
4051, <=50K, <=50K,0.4666666666666667
5868, >50K, <=50K,0.4666666666666667
17419, <=50K, <=50K,0.38333333333333336
3773, <=50K, <=50K,0.38333333333333336
25622, <=50K, <=50K,0.3
8317, <=50K, <=50K,0.31666666666666665
27070, <=50K, <=50K,0.11666666666666667
6038, <=50K, <=50K,0.21666666666666667
25949, >50K, <=50K,0.18333333333333332
31961, <=50K, <=50K,0.3
28650, <=50K, <=50K,0.21666666666666667
29643, >50K, <=50K,0.23333333333333334
2442, <=50K, <=50K,0.16666666666666666
27725, >50K, <=50K,0.21666666666666667
4368, <=50K, <=50K,0.25
16366, <=50K, <=50K,0.08333333333333333
12641, <=50K, <=50K,0.3
11212, >50K, <=50K,0.11666666666666667
8422, <=50K, <=50K,0.05
20606, <=50K, <=50K,0.2833333333333333
25994, <=50K, <=50K,0.16666666666666666
31907, >50K, <=50K,0.25
20144, <=50K, <=50K,0.06666666666666667
26840, <=50K, <=50K,0.31666666666666665
28729, >50K, <=50K,0.4
10813, <=50K, <=50K,0.05
4192, <=50K, <=50K,0.016666666666666666
12611, <=50K, <=50K,0.11666666666666667
19177, <=50K, <=50K,0.06666666666666667
19630, <=50K, <=50K,0.05
3274, >50K, <=50K,0.3333333333333333
12430, >50K, <=50K,0.4166666666666667
20159, <=50K, <=50K,0.3333333333333333
1114, <=50K, <=50K,0.16666666666666666
20641, <=50K, <=50K,0.25
7685, <=50K, <=50K,0.3333333333333333
16217, <=50K, <=50K,0.03333333333333333
21286, <=50K, <=50K,0.3
28251, <=50K, <=50K,0.2
132, <=50K, <=50K,0.0
10004, >50K, <=50K,0.11666666666666667
27817, >50K, <=50K,0.23333333333333334
7347, <=50K, <=50K,0.23333333333333334
31216, <=50K, <=50K,0.06666666666666667
3213, >50K, >50K,0.5333333333333333
158, <=50K, <=50K,0.1
4872, <=50K, <=50K,0.06666666666666667
19983, <=50K, <=50K,0.25
615, <=50K, <=50K,0.08333333333333333
258, <=50K, <=50K,0.03333333333333333
10819, <=50K, <=50K,0.23333333333333334
4022, <=50K, <=50K,0.03333333333333333
7051, <=50K, <=50K,0.1
8436, <=50K, <=50K,0.08333333333333333
13826, <=50K, <=50K,0.23333333333333334
22277, >50K, <=50K,0.11666666666666667
6267, <=50K, <=50K,0.23333333333333334
18419, >50K, <=50K,0.15
13815, <=50K, <=50K,0.13333333333333333
17358, <=50K, <=50K,0.3333333333333333
29523, >50K, <=50K,0.36666666666666664
9145, <=50K, <=50K,0.3
29378, <=50K, <=50K,0.15
6941, <=50K, <=50K,0.05
